dia_semana,festivo,hora_sin,hora_cos,semana_sin,semana_cos,linea_LÍNEA 1,linea_LÍNEA 2,linea_LÍNEA A,linea_LÍNEA B,linea_LÍNEA H,linea_LÍNEA J,linea_LÍNEA K,linea_LÍNEA L,linea_LÍNEA M,linea_LÍNEA O,linea_LÍNEA P,linea_LÍNEA T-A,lag_1,lag_1_missing,promedio_dia_anterior,misma_hora_semana_anterior
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.330650340393197,0,-0.35515165057323617,-0.34781865608355494
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3504340402275235,0,-0.35515165057323617,-0.39042220677457024
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3852330609617491,0,-0.35515165057323617,-0.4188923599809767
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4178000745351788,1,-0.3549143374629128,-0.4060807910380938
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4041036669575682,0,-0.3549143374629128,-0.35859664265455166
1.0305420668685759,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.35915915912881624,0,-0.3549143374629128,-0.34802201432074353
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.34607148077687716,0,-0.3549143374629128,-0.3374473859869354
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3372449070046392,0,-0.3549143374629128,-0.3494455219810639
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.34982531100185194,0,-0.3549143374629128,-0.3460901110674517
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.33846236545598235,0,-0.3549143374629128,-0.335007087140672
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.32922997219996336,0,-0.3549143374629128,-0.3190434655213656
1.0305420668685759,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.30437352881837365,0,-0.3549143374629128,-0.2676955106312397
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.25699410408693535,0,-0.3549143374629128,-0.27420297422127543
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2789083562111124,0,-0.3549143374629128,-0.29616566383764614
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2819520023394703,0,-0.3549143374629128,-0.29891100003969245
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.288749478692803,0,-0.3549143374629128,-0.2993177165140697
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2980833268197673,0,-0.3549143374629128,-0.3015546571231445
1.0305420668685759,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2896625725313104,0,-0.3549143374629128,-0.31060409867803795
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3005182437224536,0,-0.3549143374629128,-0.33856585629147284
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3332881670377739,0,-0.3549143374629128,-0.35981679207768336
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.35621696787140356,0,-0.3549143374629128,-0.367951121565228
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3647391770308058,0,-0.3549143374629128,-0.39733638683898326
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3973061906042355,0,-0.3549143374629128,-0.4183839643880051
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4178000745351788,1,-0.38445981969817034,-0.41746885232065634
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.41577097711627353,0,-0.38445981969817034,-0.4001834021596239
1.5407281887887097,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3933494506373702,0,-0.38445981969817034,-0.3971330286017946
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.39892946853935973,0,-0.38445981969817034,-0.38960877382581577
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3883781619610523,0,-0.38445981969817034,-0.39642127477163447
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.39811782957179764,0,-0.38445981969817034,-0.3816778025754597
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3871607035097091,0,-0.38445981969817034,-0.3651041062445874
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36869591699767107,0,-0.38445981969817034,-0.3816778025754597
1.5407281887887097,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.37315993131926267,0,-0.38445981969817034,-0.36490074800739875
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3654493611274226,0,-0.38445981969817034,-0.35483451526656223
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.35469514480722464,0,-0.38445981969817034,-0.36693433037928497
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3694061010942879,0,-0.38445981969817034,-0.37425522691807517
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.37397157028682476,0,-0.38445981969817034,-0.37425522691807517
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.37031919493279525,0,-0.38445981969817034,-0.37140821159743453
1.5407281887887097,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36778282315916366,0,-0.38445981969817034,-0.3716115698346231
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36869591699767107,0,-0.38445981969817034,-0.3712048533602459
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3671740939334921,0,-0.38445981969817034,-0.3854399299634491
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3846243317360775,0,-0.38445981969817034,-0.394286013281154
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3964945516366734,0,-0.38445981969817034,-0.4167570984904962
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4178000745351788,1,-0.44343212761352374,-0.3998783648038409
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.39791491982990707,0,-0.44343212761352374,-0.32443245880686394
-1.5203885427320931,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3247659578783717,0,-0.44343212761352374,-0.30968898661068917
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.30883754313996525,0,-0.44343212761352374,-0.302063052716116
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3027502508832494,0,-0.44343212761352374,-0.3168065249122908
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3227368604594664,0,-0.44343212761352374,-0.31985689847012005
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.30954772723658214,0,-0.44343212761352374,-0.31050241955944363
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.31198264413926846,0,-0.44343212761352374,-0.311925927219764
-1.5203885427320931,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2911843955954893,0,-0.44343212761352374,-0.2957589473632689
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.29372076736912095,0,-0.44343212761352374,-0.3017580153603331
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3032575252379758,0,-0.44343212761352374,-0.28965820024761035
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.28124181824285344,0,-0.44343212761352374,-0.2639333832432503
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2563853748612638,0,-0.44343212761352374,-0.22234662373817804
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.20616521374335808,0,-0.44343212761352374,-0.23393804325792922
-1.5203885427320931,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1900338892630611,0,-0.44343212761352374,-0.2676955106312397
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.23568858118842992,0,-0.44343212761352374,-0.30074122417439003
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.29940224014205574,0,-0.44343212761352374,-0.34446324516994276
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3293314270709086,0,-0.44343212761352374,-0.3820845190498369
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3630144442247363,0,-0.44343212761352374,-0.40089515598978404
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3952770931853302,0,-0.44343212761352374,-0.418994039099571
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4178000745351788,1,-0.35574493334904456,-0.3992682900922751
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3964945516366734,0,-0.35574493334904456,-0.3175182787424509
-1.0102024208119593,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.31522920000951693,0,-0.35574493334904456,-0.30724868776442577
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3090404528818558,0,-0.35574493334904456,-0.30002947034422983
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.29940224014205574,0,-0.35574493334904456,-0.3252458917556184
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.32141794713717803,0,-0.35574493334904456,-0.31884010728417694
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3165481133318053,0,-0.35574493334904456,-0.3107057777966323
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3061997164953884,0,-0.35574493334904456,-0.30287648566487047
-1.0102024208119593,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2859087423063356,0,-0.35574493334904456,-0.29301361116122254
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.28661892640295245,0,-0.35574493334904456,-0.3058251801041054
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3000109693677273,0,-0.35574493334904456,-0.2957589473632689
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2899669371441462,0,-0.35574493334904456,-0.26688207768248523
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.26602358760106387,0,-0.35574493334904456,-0.2090266592023236
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2196587115790782,0,-0.35574493334904456,-0.19631676937803502
-1.0102024208119593,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.19683136561639378,0,-0.35574493334904456,-0.23597162562981538
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2298041986736046,0,-0.35574493334904456,-0.2972841341421835
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.29179312482116093,0,-0.35574493334904456,-0.31639980843791354
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3165481133318053,0,-0.35574493334904456,-0.3620537326867581
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.35540532890384147,0,-0.35574493334904456,-0.39408265504396534
-1.0102024208119593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3947698188306039,0,-0.35574493334904456,-0.4188923599809767
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4178000745351788,1,-0.3543210546871044,-0.39906493185508646
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3973061906042355,0,-0.3543210546871044,-0.3321600718200314
-0.5000162988918255,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.32111358252434224,0,-0.3543210546871044,-0.30623189657848265
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.30264879601230416,0,-0.3543210546871044,-0.3008429032929843
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2932134930143946,0,-0.3543210546871044,-0.32656772029734443
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3212150373952875,0,-0.3543210546871044,-0.325449249992807
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3549995094200604,0,-0.3543210546871044,-0.3168065249122908
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.32212813123379486,0,-0.3543210546871044,-0.30846883718755747
-0.5000162988918255,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4026832987643345,0,-0.3543210546871044,-0.29799588797234366
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.30833026878523895,0,-0.3543210546871044,-0.31324775576149
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3172582974284222,0,-0.3543210546871044,-0.2983009253281266
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.29737314272315046,0,-0.3543210546871044,-0.2792869301509909
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2791112659530029,0,-0.3543210546871044,-0.22336341492412112
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2221950833527098,0,-0.3543210546871044,-0.22946416203977965
-0.5000162988918255,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.19054116361778742,0,-0.3543210546871044,-0.2268205049563276
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.23396384838236042,0,-0.3543210546871044,-0.29189514085668516
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2933149478853399,0,-0.3543210546871044,-0.324127421451081
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3191859399763822,0,-0.3543210546871044,-0.3580882470615801
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3606809821929952,0,-0.3543210546871044,-0.3998783648038409
-0.5000162988918255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.395581457798166,0,-0.3543210546871044,-0.41868900174378804
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4178000745351788,1,-0.36808521508585895,-0.3968279912460117
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.39598727728194705,0,-0.36808521508585895,-0.321483764367629
0.010169823028308269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.31766411691220325,0,-0.36808521508585895,-0.3104007404408493
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.30873608826902,0,-0.36808521508585895,-0.3006395450557957
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.30132988269001576,0,-0.36808521508585895,-0.3233139885023265
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.32578050658782437,0,-0.36808521508585895,-0.31334943488008427
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.31259137336494003,0,-0.36808521508585895,-0.3088755536619347
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3192873948473275,0,-0.36808521508585895,-0.29403040234716565
0.010169823028308269,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3034604349798663,0,-0.36808521508585895,-0.29189514085668516
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.29676441349747884,0,-0.36808521508585895,-0.30714700864583144
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3289256075871276,0,-0.36808521508585895,-0.29636902207483473
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.34860785255050875,0,-0.36808521508585895,-0.26505185354778765
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2762705295665355,0,-0.36808521508585895,-0.2174660260456512
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.23497839709181306,0,-0.36808521508585895,-0.21116192069280407
0.010169823028308269,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.21691943006355607,0,-0.36808521508585895,-0.22692218407492193
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.23507985196275832,0,-0.36808521508585895,-0.2867095058083754
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2874305653705146,0,-0.36808521508585895,-0.31284103928711277
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.31766411691220325,0,-0.36808521508585895,-0.3546311570293736
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36210135038622887,0,-0.36808521508585895,-0.3946927297555312
0.010169823028308269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3948712737015492,0,-0.36808521508585895,-0.418994039099571
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4178000745351788,1,-0.365118801206817,-0.4003867603968125
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3970018259913997,0,-0.365118801206817,-0.326771078534533
0.5203559449484421,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.32364995429797383,0,-0.365118801206817,-0.3042999933251908
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.30873608826902,0,-0.365118801206817,-0.2983009253281266
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3036633447217568,0,-0.365118801206817,-0.3289063400250135
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.32922997219996336,0,-0.365118801206817,-0.31660316667510213
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3217223117500138,0,-0.365118801206817,-0.3061302174598884
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3205048532986706,0,-0.365118801206817,-0.2987076418025038
0.5203559449484421,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.30092406320623466,0,-0.365118801206817,-0.2949455144145144
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3008226083352894,0,-0.365118801206817,-0.30226641095330464
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3017357021737968,0,-0.365118801206817,-0.2845742443178949
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2876334751124051,0,-0.365118801206817,-0.24979998575864137
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3276066942648391,0,-0.365118801206817,-0.22621043024476176
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4159738868581641,0,-0.365118801206817,-0.20587460652590003
0.5203559449484421,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36707263906254683,0,-0.365118801206817,-0.23180278176744873
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3144175610419548,0,-0.365118801206817,-0.28569271462243234
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.31847575587976534,0,-0.365118801206817,-0.33185503446424847
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3350128998438434,0,-0.365118801206817,-0.35168246259013863
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.35743442632274675,0,-0.365118801206817,-0.3865584002679865
0.5203559449484421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.39568291266911126,0,-0.365118801206817,-0.41858732262519377
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4178000745351788,1,-0.39110458678722426,-0.4054707163265279
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.40359639260284186,0,-0.39110458678722426,-0.3604268667892492
1.0305420668685759,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3607824370639405,0,-0.39110458678722426,-0.3473102604905834
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3494194915180709,0,-0.39110458678722426,-0.3384641771728785
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.335621629069515,0,-0.39110458678722426,-0.3510723878785728
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3489122171633446,0,-0.39110458678722426,-0.3396843265960102
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.34079582748772347,0,-0.39110458678722426,-0.3304315268039281
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.334099806005336,0,-0.39110458678722426,-0.3055201427483225
1.0305420668685759,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3098520918494179,0,-0.39110458678722426,-0.25803599436478036
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.26318285121459645,0,-0.39110458678722426,-0.279998683981151
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2822563669523061,0,-0.39110458678722426,-0.2830490575389803
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.26237121224703436,0,-0.39110458678722426,-0.289861558484799
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.27941563056583874,0,-0.39110458678722426,-0.29921603739547536
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3019386119156873,0,-0.39110458678722426,-0.29077667055214773
1.0305420668685759,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2985906011744936,0,-0.39110458678722426,-0.30165633624173877
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3116782795264327,0,-0.39110458678722426,-0.33449869154770046
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.33653472290802233,0,-0.39110458678722426,-0.3574781723500142
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.35621696787140356,0,-0.39110458678722426,-0.3660192183119362
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36707263906254683,0,-0.39110458678722426,-0.3986582153807092
1.0305420668685759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.39568291266911126,0,-0.39110458678722426,-0.41868900174378804
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4178000745351788,1,-0.38588369836011044,-0.4171638149648734
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.41546661250343775,0,-0.38588369836011044,-0.3946927297555312
1.5407281887887097,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.39548000292722074,0,-0.38588369836011044,-0.40028508127821816
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.39568291266911126,0,-0.38588369836011044,-0.3897104529444101
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.38807379734821645,0,-0.38588369836011044,-0.3994716483294637
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.39669746137856393,0,-0.38588369836011044,-0.3884903035212784
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.37995740767259534,0,-0.38588369836011044,-0.3699847039371142
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3637246283213531,0,-0.38588369836011044,-0.3744585851552638
1.5407281887887097,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.37427593489966055,0,-0.38588369836011044,-0.3667309721420963
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36504354164364156,0,-0.38588369836011044,-0.3559529855710996
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.350231130485633,0,-0.38588369836011044,-0.3706964577672744
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.37042064980374056,0,-0.38588369836011044,-0.3752720181040183
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3787399492212522,0,-0.38588369836011044,-0.3716115698346231
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36950755596523316,0,-0.38588369836011044,-0.3690695918697654
1.5407281887887097,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3683915523848353,0,-0.38588369836011044,-0.3699847039371142
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.37204392773886474,0,-0.38588369836011044,-0.3684595171581996
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36930464622334264,0,-0.38588369836011044,-0.38594832555642067
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3891898009286144,0,-0.38588369836011044,-0.39784478243195476
1.5407281887887097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.39811782957179764,0,-0.38588369836011044,-0.41665541937190187
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4178000745351788,1,-0.44331347105836205,-0.3992682900922751
-1.5203885427320931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.397103280862345,0,-0.44331347105836205,-0.32595764558577855
